time,mu,sigma,theta,mu_bounded,sigma_bounded,P(00),P(01),P(10),P(11)
8.241206030150755,0.027372836400783328,0.026718602531566937,0.8708320631677843,0.027372836400783328,0.026718602531566937,0.9466399250036039,0.025987238595612798,0.026641472464829192,0.0007313639359541371
8.341708542713569,0.026285332122428305,0.02567742804840948,0.8708519187942975,0.026285332122428305,0.02567742804840948,0.9487121795534644,0.02500248832410728,0.025610392398126108,0.0006749397243021992
8.442211055276383,0.025241819555970088,0.024676677079339404,0.8708702451931781,0.025241819555970088,0.024676677079339404,0.9507043875947682,0.024053792849261776,0.02461893532589246,0.0006228842300776282
8.542713567839197,0.02424063580569545,0.023714844790401274,0.8708871101051795,0.02424063580569545,0.023714844790401274,0.9526193823196559,0.023139981874648562,0.02366577288994274,0.0005748629157527114
8.643216080402011,0.02328014247447668,0.022790465414856763,0.8709025875147541,0.02328014247447668,0.022790465414856763,0.9544599573925842,0.022259900132939266,0.02274957719255918,0.0005305652819174988
8.743718592964825,0.022358725663771582,0.021902112253184603,0.870916757650054,0.022358725663771582,0.021902112253184603,0.9562288654023698,0.02141240893385852,0.0218690223444455,0.0004897033193260846
8.84422110552764,0.0214747959736235,0.02104839767308061,0.87092970698293,0.0214747959736235,0.02104839767308061,0.957928816398897,0.020596387627479514,0.0210227859280224,0.0004520100456010977
8.944723618090453,0.020626788502661284,0.02022797310945766,0.8709415282289326,0.020626788502661284,0.02022797310945766,0.9595624765110473,0.019810734986291358,0.02020955037949498,0.0004172381231663029
9.045226130653267,0.019813162848099326,0.019439529064445734,0.8709523203473112,0.019813162848099326,0.019439529064445734,0.9611324666424992,0.01905437050940151,0.019428004293055103,0.0003851585550442233
9.145728643216081,0.019032403105737516,0.018681795107391867,0.8709621885410146,0.019032403105737516,0.018681795107391867,0.9626413612420933,0.01832623565216919,0.01867684365051484,0.0003555594552226769
9.246231155778895,0.0182830178699613,0.01795353987486018,0.8709712442566908,0.0182830178699613,0.01795353987486018,0.9640916871455397,0.01762529498449905,0.017954772979600173,0.00032824489036113144
9.34673366834171,0.017563540233741612,0.017253571070631874,0.8709796051846871,0.017563540233741612,0.017253571070631874,0.9654859224853013,0.01695053728095711,0.017260506444066848,0.00030303378967476327
9.447236180904524,0.016872527788634944,0.016580735465705227,0.87098739525905,0.016872527788634944,0.016580735465705227,0.966826495665561,0.016300976545804115,0.01659276886873383,0.00027975891990111645
9.547738693467338,0.016208562624783283,0.015933918898295586,0.8709947446575251,0.016208562624783283,0.015933918898295586,0.9681157843992424,0.015675652975974345,0.015950296702462043,0.0002582659223212419
9.648241206030152,0.015570251330914161,0.01531204627383538,0.8710017898015575,0.015570251330914161,0.01531204627383538,0.9693561148041246,0.015073633864961177,0.015331838922039955,0.00023841240887420456
9.748743718592966,0.01495622499434062,0.014714081564974123,0.8710086733562914,0.01495622499434062,0.014714081564974123,0.9705497605551562,0.014494014450503292,0.014736157879869788,0.00022006711447083253
9.84924623115578,0.014365153769157264,0.01413902723166122,0.8710155377385216,0.014365153769157264,0.01413902723166122,0.9716989282995107,0.013935917931332106,0.01416204446882815,0.0002031093003291154
9.949748743718594,0.013796568481407331,0.013585941799810868,0.8710221805339071,0.013796568481407331,0.013585941799810868,0.9728049290952073,0.013398502423385363,0.013609129104981826,0.000187439376425505
10.050251256281408,0.013250071299152639,0.013054058472426444,0.8710284436145658,0.013250071299152639,0.013054058472426444,0.9738688374339238,0.012881091266923486,0.013077104093649681,0.00017296720550295797
10.150753768844222,0.012724939661727297,0.012542665253502153,0.8710343315082091,0.012724939661727297,0.012542665253502153,0.9748919997433186,0.012383060594954094,0.012565335003179239,0.0001596046585480584
10.251256281407036,0.01222046138798142,0.012051063685202366,0.8710398500962574,0.01222046138798142,0.012051063685202366,0.9758757444852654,0.011903794126753246,0.0120731918295323,0.00014726955844912058
10.35175879396985,0.011735934676281127,0.011578568847861615,0.8710450066138401,0.011735934676281127,0.011578568847861615,0.9768213818035006,0.011442683520218287,0.0116000493486378,0.00013588532764332754
10.452261306532664,0.011270668104508533,0.011124509359984597,0.8710498096497953,0.011270668104508533,0.011124509359984597,0.9777302031883288,0.010999128707162712,0.011145287451686648,0.00012538065282188503
10.552763819095478,0.010823980630061767,0.01068822737824617,0.8710542691466703,0.010823980630061767,0.01068822737824617,0.9786034811578039,0.010572538212134339,0.010708291463949934,0.00011568916611183242
10.653266331658292,0.010395201589854953,0.01026907859749136,0.8710583964007211,0.010395201589854953,0.01026907859749136,0.9794424689548167,0.010162329455328372,0.010288452447691965,0.00010674914216298764
10.753768844221106,0.00998367070031822,0.00986643225073535,0.8710622040619129,0.00998367070031822,0.00986643225073535,0.9802484002595248,0.00976792904015701,0.009885167489739879,9.850321057834127e-05
10.85427135678392,0.009588738057397708,0.009479671109163494,0.8710657061339194,0.009588738057397708,0.009479671109163494,0.9810224889165748,0.009388773026027445,0.009497839974261658,9.089808313604954e-05
10.954773869346734,0.009209764136555547,0.009108191482131302,0.8710689179741238,0.009209764136555547,0.009108191482131302,0.9817659286765742,0.009024307186870289,0.009125879841294534,8.388429526101358e-05
11.055276381909549,0.00884611979276988,0.008751403217164451,0.8710718562936175,0.00884611979276988,0.008751403217164451,0.9824798929512796,0.008673987255950583,0.00876870383155601,7.741596121386846e-05
11.155778894472363,0.008497186260534854,0.00840872969995878,0.8710745391572016,0.008497186260534854,0.00840872969995878,0.9831655345819814,0.008337279157483739,0.008425735718059813,7.145054247504111e-05
11.256281407035177,0.00816235515386061,0.008079607854380295,0.8710769859833855,0.00816235515386061,0.008079607854380295,0.9838239856205704,0.00801365922556892,0.008096406525049235,6.594862881137366e-05
11.35678391959799,0.007841028466273303,0.007763488142465158,0.8710792175443878,0.007841028466273303,0.007763488142465158,0.9844563571227841,0.0077026144109425135,0.007780154734750658,6.0873731522644554e-05
11.457286432160805,0.007532618570815087,0.007459834564419705,0.8710812559661362,0.007532618570815087,0.007459834564419705,0.9850637389531404,0.007403642476044549,0.0074764264824399304,5.619208837515614e-05
11.557788944723619,0.007236548220044114,0.0071681246586204235,0.8710831247282669,0.007236548220044114,0.0071681246586204235,0.9856471996010749,0.00711625217888103,0.007184675740304721,5.1872479739393956e-05
11.658291457286433,0.00695225054603455,0.006887849501613975,0.8710848486641253,0.00695225054603455,0.006887849501613975,0.9862077860078101,0.006839963446155377,0.006904364490575951,4.788605545859957e-05
11.758793969849247,0.006679169060376558,0.006618513708117176,0.8710864539607658,0.006679169060376558,0.006618513708117176,0.9867465234034912,0.006574307536132242,0.006634962888391624,4.4206171984934374e-05
11.859296482412061,0.006416757654176304,0.006359635431017011,0.8710879681589516,0.006416757654176304,0.006359635431017011,0.9872644151541364,0.006318827191687262,0.006375949414846554,4.080823932974922e-05
11.959798994974875,0.006164480598055959,0.006110746361370628,0.8710894201531547,0.006164480598055959,0.006110746361370628,0.9877624426179578,0.006073076783986319,0.0061268110206716495,3.766957738431029e-05
12.06030150753769,0.005921812542153697,0.005871391728405333,0.8710908401915562,0.005921812542153697,0.005871391728405333,0.9882415650106181,0.005836622447228164,0.005887043260976529,3.476928117716817e-05
12.160804020100503,0.005688239656544301,0.005641130697275265,0.8710922595577617,0.005688239656544301,0.005641130697275265,0.9887027177495205,0.005609042593935274,0.00565615155320431,3.2088103339990565e-05
12.261306532663317,0.005463521701444495,0.005419638729504067,0.8710936421237597,0.005463521701444495,0.005419638729504067,0.9891464498828642,0.0053900284156914325,0.005433911387631861,2.9610313812634542e-05
12.361809045226131,0.005247507724464329,0.005206667745949482,0.8710949462637992,0.005247507724464329,0.005206667745949482,0.9895731465588018,0.005179345716733892,0.00522018569524874,2.7322029215589184e-05
12.462311557788945,0.005039912992982681,0.00500193497241838,0.8710961728172066,0.005039912992982681,0.00500193497241838,0.9899833613516565,0.004976725655360835,0.005014703675925136,2.5209317057545862e-05
12.56281407035176,0.004840457015203435,0.004805162542893495,0.8710973229093156,0.004840457015203435,0.004805162542893495,0.990377639624643,0.004781903360153553,0.004817197832463494,2.3259182739941596e-05
12.663316582914574,0.004648863540155484,0.00461607749953343,0.8710983979514676,0.004648863540155484,0.00461607749953343,0.9907565184746973,0.004594617985147317,0.004627404025769371,2.1459514386113056e-05
12.763819095477388,0.004464860557692733,0.004434411792672652,0.8710993996410112,0.004464860557692733,0.004434411792672652,0.9911205266799443,0.004414612762362981,0.004445061527383062,1.979903030967165e-05
12.864321608040202,0.004288180298494095,0.0042599022808214974,0.871100329961303,0.004288180298494095,0.0042599022808214974,0.9914701846497186,0.004241635051787369,0.004269913069459967,1.8267229034128807e-05
12.964824120603016,0.004118559234063487,0.004092290730666167,0.8711011911817067,0.004118559234063487,0.004092290730666167,0.9918060043770477,0.00407543638888891,0.00410170489228623,1.685434177725756e-05
13.06532663316583,0.003955738076729843,0.003931323817068727,0.8711019858575937,0.003955738076729843,0.003931323817068727,0.9921284893935166,0.003915772529753595,0.003940186789414711,1.5551287315133677e-05
13.165829145728644,0.0037994617796471,0.003776753123067113,0.8711027168303428,0.0037994617796471,0.003776753123067113,0.9924381347264281,0.0037624034939248564,0.0037851121505048436,1.4349629142256315e-05
13.266331658291458,0.003649479536794207,0.003628335139875124,0.8711033872273403,0.003649479536794207,0.003628335139875124,0.9927354268581763,0.0036150936050295185,0.0036362380019486014,1.3241534845605612e-05
13.366834170854272,0.0035055447829751207,0.0034858312668824267,0.8711040004619801,0.0035055447829751207,0.0034858312668824267,0.9930208436877545,0.0034736115292704757,0.00349332504536317,1.2219737611951249e-05
13.467336683417086,0.003367415193818806,0.0033490078116545545,0.8711045602336638,0.003367415193818806,0.0033490078116545545,0.9932948544943159,0.0033377303118653718,0.0033561376940296228,1.1277499789183418e-05
13.5678391959799,0.0032348526857792384,0.0032176359899329077,0.8711050705278001,0.0032348526857792384,0.0032176359899329077,0.9935579199027118,0.003207227411509013,0.003224444107355344,1.0408578423894405e-05
13.668341708542714,0.003107623416135404,0.0030914919256347507,0.8711055356158053,0.003107623416135404,0.0030914919256347507,0.9938104918509288,0.003081884732935855,0.003098016223436508,9.607192698896082e-06
13.768844221105528,0.0029854977829912926,0.0029703566508532163,0.8711059600551035,0.0029854977829912926,0.0029703566508532163,0.9940530135593513,0.0029614886576574007,0.002976629789795477,8.867993195815718e-06
13.869346733668342,0.002868250425275907,0.002854016105857304,0.8711063486891262,0.002868250425275907,0.002854016105857304,0.9942859195017761,0.0028458300729479343,0.0028600643923665375,8.1860329093695e-06
13.969849246231156,0.0027556602227432597,0.0027422611390918784,0.8711067066473122,0.0027556602227432597,0.0027422611390918784,0.9945096353781063,0.0027347043991505088,0.00274810348280189,7.556739941370111e-06
14.07035175879397,0.002647510295972368,0.0026348875071776708,0.8711070393451079,0.002647510295972368,0.0026348875071776708,0.994724578088654,0.002627911615373689,0.002640534404168386,6.9758918039818505e-06
14.170854271356784,0.0025435880063672616,0.0025316958749112784,0.8711073524839673,0.0025435880063672616,0.0025316958749112784,0.9949311557099847,0.0025252562836480846,0.002537148415104068,6.439591263193799e-06
14.271356783919598,0.002443684956156979,0.0024324918152651667,0.871107652051352,0.002443684956156979,0.0024324918152651667,0.9951297674722328,0.002426547571610228,0.0024377407125020403,5.944243654938469e-06
14.371859296482413,0.0023475969883955663,0.0023370858093876663,0.8711079443207308,0.0023475969883955663,0.0023370858093876663,0.9953208037378245,0.0023315992737799256,0.002342110452787826,5.4865356077405e-06
14.472361809045227,0.0022551241869620793,0.002245293246602974,0.8711082358515803,0.0022551241869620793,0.002245293246602974,0.9955046459815422,0.002240229831495737,0.0022500607718548425,5.063415107236979e-06
14.57286432160804,0.0021661343567489634,0.002156974855089707,0.8711085236110231,0.0021661343567489634,0.002156974855089707,0.9956815630855016,0.0021523025577494534,0.00216146205940871,4.672297340253431e-06
14.673366834170855,0.002080578254753212,0.0020720532701033367,0.8711087955468843,0.002080578254753212,0.0020720532701033367,0.99585167954412,0.0020677422011268695,0.002076267185776745,4.311068976467286e-06
14.773869346733669,0.001998345448583234,0.0019904179868375283,0.8711090516281289,0.001998345448583234,0.0019904179868375283,0.996015214107304,0.0019864404441127534,0.001994367905858459,3.9775427247749776e-06
14.874371859296483,0.0019193263191850793,0.0019119597811712427,0.871109292024014,0.0019193263191850793,0.0019119597811712427,0.996172383574373,0.0019082901064420175,0.0019156566444558543,3.669674729225311e-06
14.974874371859297,0.001843412874671325,0.001836571203153637,0.8711095169667981,0.001843412874671325,0.001836571203153637,0.9963234014811762,0.001833185644152493,0.001840027315670181,3.3855590011440202e-06
15.075376884422111,0.0017704987503210728,0.0017641465770040676,0.8711097267517411,0.0017704987503210728,0.0017641465770040676,0.9964684780919848,0.0017610231576940987,0.0017673753310111038,3.1234193099689e-06
15.175879396984925,0.00170047920857995,0.0016945820011120872,0.8711099217371051,0.00170047920857995,0.0016945820011120872,0.9966078203917681,0.0016917003996519623,0.001697597607119825,2.88160146012491e-06
15.27638190954774,0.0016332511390601096,0.0016277753480374458,0.871110102344153,0.0016332511390601096,0.0016277753480374458,0.9967416320788438,0.0016251167820961298,0.0016305925731187937,2.6585659413161253e-06
15.376884422110553,0.00156871305854023,0.0015636262645100912,0.8711102690571498,0.00156871305854023,0.0015636262645100912,0.9968701135578895,0.0015611733835702777,0.0015662601776004165,2.4528809398134598e-06
15.477386934673367,0.0015067651109655154,0.001502036171430169,0.8711104224233619,0.0015067651109655154,0.001502036171430169,0.9969934619333028,0.00149977295573165,0.0015045018952669963,2.2632156985191967e-06
