,Run,Event,Cluster,Bizarrice,E1,px1,py1,pz1,pt1,sigma,Prob_1,pz1_pt1
27569,163589,40311062,2,4.762000716795383,0.3321745264794859,-0.6632066320154907,0.0005182061048738678,-0.7026674433340179,0.2962579864181678,-1.5901940568356723,-0.037446208472493386,-1.1395356571351802
8019,165617,155669663,2,4.7115836784284735,0.14180495363603962,-0.48740792645939957,0.4955638478246325,-0.45547703225273306,0.48891838240366803,-1.5570155394770968,0.4574094106139937,-0.6279865857609106
2275,165617,97062493,2,4.7113837655045145,0.17401780193215244,-0.5531844239981002,-0.28381204677038147,0.5701648984343695,0.3239004175069859,-1.5296446070046255,-0.3216673215456439,0.9549922483122553
26048,163589,33784898,2,4.702543960620423,0.16496672925976072,-0.7490792898719698,-0.1799448695669109,0.5351733598914823,0.5534852224642978,-1.5226002216335182,-0.21784001362463817,0.7794542543078455
33906,160957,138724016,2,4.688315322492917,0.04836310361678098,-0.5971170214973346,0.5088905600228113,0.35816484145587485,0.6610702426038447,-1.5221700301604733,-0.48847805697584923,0.5040614661599477
26973,163589,42878337,2,4.672118888326566,0.03244061237349931,-0.35590616805136377,-0.6165694521275468,0.31772100228652356,0.7329292577369848,-1.5262030752202675,-0.6542969984004697,0.43605232212991035
21312,163589,9403931,2,4.6284880054677675,0.0836152710345729,-0.6681936678337269,-0.32243019788814964,0.4252434825361133,0.5672781737642396,-1.5975073118774326,0.34252359953071854,0.6216963010028134
11948,166784,16143332,2,4.613366999463083,0.19991201397012093,-0.8118100520650581,0.13949033347776024,-0.5156425105489612,0.6127723016584743,-1.5761590600275874,0.10147257462792751,-0.6561081530871936
12828,166784,24765461,2,4.612919810940144,-0.026736603042907783,-0.37963443893082577,0.7187129915017514,0.1461366909743504,0.8527131257885295,-1.5786864349317253,-0.6982199483841596,0.21207957738589517
8791,165617,164427339,2,4.612220618349014,0.1269703222466664,-0.4843508051872616,0.47130517272683087,-0.4422147377840016,0.4389019753946982,-1.5834723150693482,0.4331600471774477,-0.6318452427627606
24793,163589,26934175,2,4.599279479204184,0.17526500473030426,-0.8626994506714668,0.024939237087323318,0.5320549810551812,0.6905441967341305,-1.5811062619676017,-0.013034551471397189,0.7196357954867796
32733,160957,123378554,2,4.5800364024728015,0.13043258868948523,-0.4329205750708845,0.3699454919640329,0.5298291111997481,0.18430896693290158,-1.600733747925268,-0.3495863228028533,0.9822795978876282
24916,163589,27695095,2,4.5759130955876515,0.09577844911181657,-0.5215600130730974,-0.36160306494513134,0.46421349331575057,0.3980092664997066,-1.58911857815306,-0.39942847973805545,0.7462017507510343
24867,163589,27472698,2,4.553171301568703,0.020938412435339237,-0.562725830426598,0.5870107998525415,-0.23353835831779454,0.760899554061621,-1.5906780222428472,0.5488212608469073,-0.24855906338505449
23216,163589,19367960,2,4.551908150396788,0.03351076745582515,-0.5184288832785428,0.5947858427729004,-0.26443040645703453,0.7224375701907995,-1.549487188698814,-0.5743403689320594,-0.2944871226108125
20471,163589,5812852,2,4.550543962231834,0.06802917045136055,-1.0292983275948298,-0.17218786618929077,-0.23617914760259,1.0822074851635466,-1.550132475908381,-0.21008598776279414,-0.2024235015590407
18848,166784,78401758,2,4.541310921524812,0.14998652530404166,-0.5200115270656086,-0.3562543405231212,-0.4769901724574294,0.38665834592172155,-1.5633070897703762,0.37633475881201517,-0.7117681616704988
35101,160957,154415412,2,4.526733651690561,-0.012655408044216176,-0.4501531748674612,-0.5815411700147702,0.23060521042999735,0.7412728627036708,-1.5830958975304341,0.6015351122437343,0.3258748158562775
15094,166784,46076629,2,4.522012296326049,0.11472648909887971,-0.4736423412898844,-0.4247279348733576,-0.42547749309436095,0.4470759948945819,-1.5885808388117544,0.44478206966107214,-0.6029991346021579
30752,160957,98508401,2,4.513763717294929,0.023476096362178008,-0.7102760522725424,-0.4524096132058183,-0.22025445346211714,0.829570362418873,-1.5666410736864727,-0.4902001720219099,-0.22093589386501775
6526,165617,138360236,2,4.497099021727408,0.154082229130149,-0.565418602049915,-0.2922545527720704,-0.48518699222602946,0.3559520707326706,-1.589763865362627,0.3123595372972311,-0.7420811721567151
29048,163589,49157931,2,4.495489480356677,0.23499106806577189,-0.5561732297110843,0.17081599944342854,-0.6002169209006433,0.13666675645916776,-1.5528211726149108,0.13278621627697906,-1.1110181168846918
35116,160957,154864173,2,4.490666836412504,-0.0371745494892696,-0.5792638887051097,0.5854593991770175,0.15208603050057126,0.7788077793559719,-1.5679316481056067,-0.5650175052795632,0.22492603579939324
9518,166701,675385018,2,4.458725392828405,0.07541599459498823,-0.39397501338988644,-0.5073084516452194,-0.362774955370678,0.5242939107786829,-1.569222222524741,-0.5450779376127398,-0.4806569069114684
21851,163589,12462880,2,4.450196214311348,0.12393100312498732,-0.49290163600802744,0.33511113493569694,0.5189007385211796,0.21718593609702533,-1.525880431615484,0.29701828729266405,0.9392670467162832
15362,166784,48555750,2,4.445833471223264,0.10081053863495897,-0.4057594473439379,0.3831504372487258,0.49499965055895545,0.1703125130727965,-1.5990667559672198,-0.3627861993862716,0.9289479290103987
26408,163589,36292434,2,4.432458493962758,0.0006743177606364164,-0.7055224279480822,0.411815270660443,0.2764559684132261,0.6723081062039613,-1.578847756734117,-0.3914400298385278,0.395394616403765
2360,165617,98029933,2,4.432422471227572,0.05665877270164866,-0.5853439734698087,0.4016635179842668,0.40298910605917077,0.4645659093708197,-1.5136737485678395,-0.38129217389956793,0.6262352691744498
19906,163589,2336610,2,4.424798197693617,-0.006830538193541917,-0.6303297691726659,0.487355855878546,0.2627096012769053,0.6716636814301117,-1.5212558732802532,-0.4669516189000903,0.3777012595615028
35326,160957,161028586,2,4.420552477415662,0.14480099442718342,-0.5289153216086697,-0.34106053565149197,-0.4717777471260655,0.3744481923119368,-1.4880235819875474,0.3611467860628567,-0.7103793182399107
13206,166784,25874427,2,4.409560624077261,0.048774247756865736,-0.38704098413576343,0.5643801934869033,-0.3267547624091633,0.5148649588244604,-1.5911619876500225,-0.543946390815459,-0.43263709899862346
31974,160957,113835027,2,4.399563171377518,0.11771466110265351,-0.5573402871799638,0.3577913500438665,-0.43995861338684417,0.3536570140819425,-1.5642212466505963,-0.3374368462344407,-0.6714431526972111
10559,166701,689541204,2,4.394908080093126,-0.03535095801626215,-0.527326984858341,0.6745341513347939,0.00552222519442264,0.8965905388992462,-1.5536277816268698,-0.6540580662082153,0.04789737395497486
22545,163589,16040220,2,4.384640013540305,-0.03137525319754805,-0.6304891721440251,-0.48902988496528077,0.17130630865030197,0.776015272002623,-1.5287304501244057,0.5090593375321024,0.24863433492401701
33782,160957,137288817,2,4.379514821481881,0.21404632328356035,-0.7192026186686549,0.06512231853766949,-0.5537610720829278,0.40835397997466305,-1.5743307462671472,0.02713310575478324,-0.8175646569124754
9808,166701,683159996,2,4.347667813220888,0.07194192497111437,-0.6146456553835782,-0.2908745277525635,0.42800745102650073,0.43499020396045246,-1.5213096472143839,0.31098004199855417,0.6749183609137408
26169,163589,35157167,2,4.347452440708471,0.10415674046406971,-0.5909458493204303,0.3714653234397643,-0.4140758529416761,0.42779978016802384,-1.4932396535982149,-0.35110557089322625,-0.5946636698830661
11870,166784,15698692,2,4.335797866045159,0.07374387727885418,-0.9758869462629889,-0.0993892914674627,-0.2833308508799651,0.9416437445797944,-1.5673939087643012,0.11956830707527748,-0.274840939736515
4606,165617,122810243,2,4.332619434812596,-0.029075600088653016,-0.5120926151670165,-0.4916095395769079,0.23222382841224923,0.6252424863173562,-1.585193080961527,0.5116380019466227,0.3455442823422627
31057,160957,102830832,2,4.323539529536301,0.12721228745829521,-0.6356413038968833,-0.23380643429883957,-0.4469819891442789,0.3993094217451929,-1.5680391959738682,0.2539338540591504,-0.6586150429597923
28378,163589,45671170,2,4.310888879118937,0.11869235793338129,-0.5639668964178942,0.31525410826612627,-0.44639850869673814,0.3045224515003462,-1.5578221484890558,-0.294915932322282,-0.7093164754931128
25281,163589,29228285,2,4.288664423437743,0.01613058335224302,-0.5741800725114055,-0.47248762427393737,-0.2470167566559855,0.6689503139612705,-1.5339465217350727,0.492523426566263,-0.2834291243815657
21906,163589,12976128,2,4.285453674512953,0.001177920152319172,-1.0265770911551986,0.280356612838205,0.025401620146004913,1.1102569213726907,-1.5283540325854914,0.24228478264810102,0.07104469361494158
35658,160957,165444778,2,4.27701192143825,0.10788851287431249,-0.6742339018555862,0.20169969661199985,0.4815385405303212,0.38356058472812804,-1.484420728400798,0.16365805877808834,0.7800118976590158
31232,160957,104501773,2,4.267889095382161,0.05268306788293449,-0.52134368046911,0.3407755513556335,0.4235729996251911,0.2708088606999964,-1.5956789981169923,-0.3204275790386631,0.7425983581936403
35161,160957,155110920,2,4.260064739300162,-0.0022922150778697365,-0.8901452265615547,0.38529714283462535,-0.11371740685726288,0.9558550066978491,-1.4817320316942681,0.34718503135696666,-0.0838406782197662
24158,163589,23375432,2,4.246799145840034,0.12364969397650832,-0.5169373269036821,0.19854728651842052,0.5300084774113994,0.08694429759265584,-1.5514230503275153,-0.17825390833809607,1.0610351047717563
9254,166701,673181664,2,4.234039068537223,0.05419977664851028,-0.8712332026024442,0.10498068821871995,0.3563560520684986,0.7177683170048356,-1.5745996159378004,0.06697617585186325,0.48792524020455125
12062,166784,16990895,2,4.228257135713149,0.017464342811465316,-0.41319445736518967,0.5441894352766676,-0.28345403008555703,0.49905959331846145,-1.5894412217578437,0.5060163331967859,-0.3754377219011789
12314,166784,19643520,2,4.21486345571618,-0.014441622777215859,-0.8916026251568383,0.369395285910504,-0.07971562403650026,0.9409540970147973,-1.5227615434359096,-0.3490363279452109,-0.04695632943920357
17495,166784,66287561,2,4.199184907883239,0.04416707275170564,-0.38703529117250063,-0.37301758561301307,0.4164653433586672,0.23803364281595393,-1.5822355145843445,-0.41083861895685037,0.7473918386302033
20738,163589,6890892,2,4.192946125858368,-0.0760266871288561,-0.25200389554151215,-0.05529613912851381,0.3369715349779786,-0.4807487053778224,-1.6021856441467939,-0.09323912944120372,1.2964743901156879
3106,165617,106388586,2,4.190802334301301,0.061275783691021296,-0.7282031935871841,-0.13716409396219892,0.4068832977868316,0.48159229023779726,-1.5748684856084534,-0.17507565936565417,0.6257395300621601
25919,163589,33776101,2,4.170436397656117,-0.03820929502843026,-0.3817351423748089,-0.6042529543227324,-0.11692654931873693,0.7266998182564371,-1.552229659339474,-0.6419852282675069,-0.10839775074799037
12339,166784,19761337,2,4.165473235539915,0.061055457644660055,-1.0118209303779515,0.04239700457265329,-0.2492231771631673,0.9869230642160792,-1.5621778371536337,-0.02216356447734729,-0.22971219993442274
4255,165617,117297344,2,4.156824440104183,0.012794217507344878,-0.8480229913798993,0.27972071895666756,-0.21507012163378297,0.7736297697696002,-1.5444862128246688,-0.2593961824586372,-0.22370422557358188
22358,163589,14988118,2,4.153596329359818,0.04455657772652276,-0.6709262901998838,0.3346872056813386,-0.3211792825771074,0.5118576432131615,-1.530397442082454,-0.3143415703680297,-0.4256503175113206
33044,160957,127619148,2,4.142450777838774,0.05003325373607259,-0.3826744813131753,0.21687997182657512,0.459789847107914,-0.13140264376453945,-1.578471339195203,-0.19657955666855884,1.1266196842267362
17028,166784,64281855,2,4.139797376002253,-0.04441776826339405,-0.4456955846326678,0.6636788564918104,-0.0612495483911833,0.7074349092276659,-1.5343767132081174,-0.6432069381562044,-0.03973705763120954
35531,160957,163852539,2,4.125792563344042,0.12110610845914196,-0.7275428098486961,0.10745661545959986,-0.4351114035948669,0.4352276236139761,-1.5892261260213212,-0.08719820231627871,-0.6229236740301611
23941,163589,22286215,2,4.124990069405654,-0.05191475543020236,-0.6768526649564864,0.41695203045527396,0.17754738840029327,0.6328964437190454,-1.500445360771714,-0.39657481789471405,0.2718066077779244
22328,163589,14684585,2,4.114044201932424,0.04229233416079297,-0.4062433492212782,-0.33367785278569884,0.42003321824344403,0.18709016858846358,-1.5891723520871908,0.3537669370303924,0.781767989815163
15342,166784,48515843,2,4.112902972766885,-0.05421637573593984,-0.5056994174228621,-0.45233294514917904,0.20563008623655935,0.5410263435032028,-1.558951401105798,0.47237648378918107,0.3226699198241629
34073,160957,140771311,2,4.107579587652282,0.029326539771804848,-0.3715788959139259,0.07726293080078193,0.4458446644116904,-0.275222425310901,-1.5851393070273965,0.03926905785948333,1.2839357665562985
30764,160957,99039050,2,4.098860951165804,-0.05860322469473877,-0.6036126925802199,0.5610248385375141,0.01147804783672732,0.7645060716556222,-1.5057689802506427,-0.5405923238147545,0.05327477179558469
17316,166784,126444647,2,4.094265739525427,-0.04620791739007875,-0.29253779397283886,0.6582715035558996,-0.12918828287187073,0.6465989494366926,-1.5682005177762597,0.6200546112207432,-0.13320616330104368
23871,163589,22618884,2,4.082749769081916,0.08458509907793066,-0.5067184578469079,-0.304927331545973,-0.40581420201223817,0.2823519781403576,-1.5011981958495428,-0.34277450124631476,-0.6543800033626513
20497,163589,5707105,2,4.081946312031855,-0.1720534337991738,-0.18261805929417926,-0.04195138738759638,0.23440215541640133,-0.6204306015342014,-1.6072941678892,0.062152450461064906,1.1610440562500375
8101,165617,156313709,2,4.081714628211463,-0.029486744228737774,-0.6244717099752172,-0.41003021742704127,-0.17218863081692826,0.631110143468725,-1.5921299184643736,0.430089993914706,-0.19220726991573384
30686,160957,98240130,2,4.071176077274702,0.13950923492082964,-0.4366210011917219,-0.15701661074608486,-0.5009042266518211,-0.040165662624759686,-1.5017359351908484,-0.19492055578648987,-1.1003028501621461
30862,160957,100251944,2,4.061738068019533,0.10746163115948769,-0.48993560214809473,-0.10314602624278686,0.5173534348158493,0.004243118281938476,-1.5862685596441388,-0.1410706494378114,1.1122590462894257
3998,165617,115730374,2,4.061270040721254,0.030558004995216544,-0.5020388420448644,-0.39160733440519346,-0.3152796469408622,0.4231079155864861,-1.522223804094604,-0.42942123209785105,-0.44703326055617615
30101,160957,90795140,2,4.04844187620365,-0.23465553891839205,-0.1257567422250654,0.11013097767060495,0.16652176898046797,-0.7045902158594207,-1.6320301775892723,-0.08987153797678656,0.9848849169836397
441,165617,78623072,2,4.045670488102754,-0.06454219196227859,-0.34129233135568743,-0.6214581682097213,0.025548570777237392,0.7325335583144454,-1.5483579360820716,0.6414367883502352,0.07050094305107704
32799,160957,124801580,2,4.029447617521765,-0.022143198415645292,-0.2959763437835862,0.21457993012739704,0.3855149471746731,-0.27700872556122136,-1.5462607526509784,0.1765333482324061,1.1114303715758571
30882,160957,100038169,2,4.023959109409861,0.13024767218628924,-0.7542940442207192,0.04593726483511364,-0.4421369403909962,0.47581507866872325,-1.553036268351433,0.007955416210431778,-0.614536424546155
22774,163589,16671106,2,4.018539699045971,0.05773482937450203,-0.6069886197950761,-0.18002153762355014,0.42778054196356824,0.29029988368450443,-1.5157171580648021,0.20016960264731787,0.7398275258926504
22200,163589,14379071,2,4.0139991893036955,-0.06373170686316418,-0.4577817456396491,0.49389068023562255,0.21439742022053251,0.448387455837855,-1.511146373663702,-0.4734839348732368,0.35117987196993294
14556,166784,41018927,2,4.011990211138851,0.08902506235147732,-0.8003842747965648,0.08175026705702149,-0.37459583703011434,0.5721735409059404,-1.5698675097343082,0.043754671657468686,-0.4804390476059555
1979,165617,94647624,2,4.009760677293816,0.0024408605252110387,-0.35198371636327613,0.4547809515782262,0.36004278408147816,0.2450318697460066,-1.514749227250452,-0.43438921843491624,0.6463420493142493
20746,163589,7063699,2,4.00824207324922,0.07425928285159197,-0.430865415333004,0.09452677320167141,0.48981531873062123,-0.15180942826978133,-1.4846895980714505,0.05652627355665715,1.225749983234443
13239,166784,26935732,2,4.0074456980636235,0.028140320075770928,-0.5049707181252202,-0.34636867110234015,-0.32316743817613514,0.3478911082106553,-1.6025620616857081,0.36645288399273485,-0.48789249669505913
5216,165617,127824325,2,4.002890746313492,-0.2082577244887409,-0.16365479866570326,0.09547835908113528,0.1944488720307232,-0.659457870294365,-1.5666948476206033,-0.07522454377612885,1.039673730356092
20852,163589,7094378,2,4.001098303023256,-0.06539202099824319,-0.41805055502838095,-0.4526215778329974,0.21493335781679218,0.43513717803168145,-1.5878280037339259,0.47266500568171477,0.3544706038995206
13724,166784,32257962,2,3.9981735466303454,0.01753516189779568,-0.5712880471738894,-0.2774576178406915,0.3663832716114208,0.34456723306132514,-1.5079737115499972,0.2975682821503065,0.6154002213449191
34226,160957,143044559,2,3.996405859150161,-0.004582032202552175,-0.3239287934040657,-0.1357705392856381,0.40506802528337155,-0.2608641891216172,-1.564651438123641,0.15593558999824017,1.1456052517310353
30811,160957,99611352,2,3.9955497194231566,-0.013495401095968248,-0.4736935779592498,0.37509127153023325,0.33688293239150024,0.2521770707472878,-1.6037988621707118,0.3369830775631567,0.6034275259650489
10479,166701,689010122,2,3.9930953836037535,-0.21940779619209155,-0.19108918862926552,0.07872864364829738,-0.12013785281890557,-0.7252344200181863,-1.626706558110344,-0.058481257700030743,-0.9733096664866326
19033,166784,80369505,2,3.9908384822942784,0.16221658807393075,-0.5985402623130411,0.010489563353663476,-0.5121329837089383,0.16681905245666376,-1.5936355886200302,-0.027478678716367125,-0.9195257650516436
21024,163589,8231617,2,3.9858716250521713,0.029078672969648514,-0.45993368575299753,-0.28896233622226647,0.4032073709673249,0.18540561961822488,-1.557929696357317,0.3090685844605182,0.7522856587038742
32098,160957,115562398,2,3.9855081427712915,-0.06605299913732679,-0.44754010472982364,0.480762403007569,0.22074439086655898,0.40998200045596767,-1.53184933830398,-0.46036069691752296,0.36821620935254284
7107,165617,154609302,2,3.983523414745911,0.07849662485036002,-0.4467544757995535,-0.21398097682906156,0.47879618242687977,0.050539950719038745,-1.4910349222988606,0.23411600656573975,0.989804275256417
26852,163589,42262961,2,3.9770103495667635,-0.2044236578426875,-0.18413808048535402,0.05064558548990168,0.19852891308611917,-0.6532623479071779,-1.6079932290328982,-0.030408979187412838,1.0476095565352121
6590,165617,139171517,2,3.974966562057866,0.005110346640498068,-0.5463300962296568,-0.27267713901494883,0.3561982962437931,0.296800659911936,-1.5872364904584897,0.29278963830521654,0.6178238952533267
26830,163589,42296681,2,3.9679158370487237,-0.07987255695596453,-0.36449684961496936,-0.53271714759261,0.13436983528227892,0.5512693056980775,-1.5307200856872374,0.5527298308598252,0.22174022535776086
14562,166784,40224686,2,3.9634802750066944,-0.0372689749377101,-0.5652648920418187,-0.40972805508616883,-0.18187224520740983,0.5439884363233541,-1.5573919570160106,-0.4475349971634843,-0.22043071723073823
32217,160957,116669883,2,3.9608038953503995,0.020814479034261073,-0.4276944347956095,0.3485235349618843,0.3979236313590394,0.13982104614169555,-1.5293219633998423,-0.32817258859136544,0.7685322170667019
20531,163589,5877081,2,3.9568251829782364,-0.09363703326301195,-0.33751789671243326,0.6020196994110996,0.06819883045377047,0.5520607045431563,-1.5923450142008957,-0.5815714488636861,0.12947455553018294
33354,160957,131630783,2,3.9565123565651943,0.1061809860150132,-0.5507079849787706,-0.146955055783602,-0.4455427373736784,0.1459261229465877,-1.5815902273747775,0.16711581333392225,-0.8124934287588427
7771,165617,146413769,2,3.9517509333517693,-0.027218566269322904,-0.7482082664927574,-0.2804657115923616,-0.17061323360856825,0.6515960678584748,-1.5861610117758775,0.3005752212490565,-0.18691285450535008
34924,160957,152281270,2,3.941458479073673,-0.06599398323205147,-0.43998554248005256,0.44922928230040615,0.23899220160372175,0.3394118348705271,-1.5841713762130456,0.4110926305531881,0.41258162782068003
28311,163589,45645120,2,3.9408096625481512,-0.1721124497044491,-0.17070838014834563,-0.022685155742716605,-0.1797587493640956,-0.6608258597265724,-1.5478201967407657,0.04289361413443833,-1.1440052569867682
4458,165617,121048347,2,3.934178955897765,-0.08869150040094002,-0.5102822528494375,0.5347727939670915,0.03394852818312937,0.5935978382119977,-1.5769656690395464,-0.5143503560578975,0.08157001718772551
25858,163589,33067046,2,3.9301752760280615,-0.19226834855281383,-0.15903780545955076,-0.020917280554328753,-0.15783717284612078,-0.684104291469671,-1.5700288315367001,-0.05887346714769378,-1.0871080784611826
10957,166701,692942510,2,3.9291455740462746,-0.09098918631299252,-0.42496181242945263,-0.4870229858356058,0.11658880890314868,0.514062254281595,-1.5885808388117542,0.5070532087480789,0.19988647872364707
34562,160957,147496601,2,3.9280493333504025,0.043537569762102206,-0.544451418352924,-0.17615205570610942,0.42322507239536133,0.1729919634482772,-1.5755675467521508,0.19630160602553756,0.7958221009079406
32841,160957,125222376,2,3.9270839227027174,0.03447272671181289,-0.5612855107211028,-0.19136841000616195,0.4060880355472205,0.21960535542340875,-1.5637910551775513,0.21151211954755023,0.7389607095679089
32327,160957,118151120,2,3.921272125025973,0.1067081947688061,-0.6124424786008642,0.13429945505471327,-0.4398981043033955,0.22139165567372895,-1.5607259409321077,0.09628368871689116,-0.749522606975466
28853,163589,48241385,2,3.891306315140803,-0.0007479655564987955,-0.32199887885796746,0.5111455028651427,-0.28456696501327366,0.3351156697115288,-1.5338927478009423,0.47298508465624434,-0.43085350067920525
6078,165617,139451942,2,3.8856884402714504,-0.09174655709735915,-0.3074135069786052,-0.5591946864472658,0.06885362517823285,0.5625636977871282,-1.5866987511171835,0.5791972063452243,0.13002040932045153
25658,163589,32313087,2,3.878953176127665,0.04664377357642665,-0.39384407523484144,-0.018328606171332272,-0.4056629293036165,-0.23179724011165767,-1.6090149337813795,-0.05628578642403188,-1.1173758315243791
26439,163589,36139904,2,3.8765901946552637,-0.08147385518576825,-0.38791770047823876,-0.4823191750665024,0.16960989327504467,0.464475463788525,-1.506252945657818,0.5023512035306932,0.282189957672673
20870,163589,7727074,2,3.8690915845883427,0.013886011754938362,-0.3820767201705785,0.36295967903849014,0.3934891799577298,0.10122339389743183,-1.5072208764721686,0.3248561417675983,0.7833795815294073
23196,163589,19114912,2,3.864119598837651,-0.09515767642227274,-0.3140799669593754,0.5628333026970639,0.14164389152828671,0.4433677260204991,-1.5213096472143837,-0.5424000937976611,0.24332729419810856
24604,163589,26276007,2,3.8546384215035547,0.0069988556093083494,-0.3336580676202367,-0.3198279938480992,0.38849501953452,0.06770199995945825,-1.5854619506321797,-0.35766944394836864,0.794825090351384
25004,163589,28261463,2,3.849155320942296,-0.025359565253150283,-0.3337491550324419,-0.4048754180894716,0.32150282000206537,0.24279334158421273,-1.4974877943945315,-0.442684222845261,0.5807030037411613
21873,163589,12221811,2,3.844461324563769,-0.09147311673625018,-0.3491770854747025,-0.5133291490342443,0.12692721801809267,0.49409639199003963,-1.5196426552563356,0.533349274359786,0.21646643369431828
23284,163589,18944966,2,3.842247075037479,-0.06843134011992225,-0.38127970531378275,-0.5480733083488871,-0.08770930616780831,0.6009013189822947,-1.5048548233704229,0.5680800971735339,-0.0829171755608268
23946,163589,22117764,2,3.839220558958061,0.05377486213052798,-0.5515220787253549,0.16282448201020594,0.4416198337637566,0.1219354322429183,-1.520126620663511,0.12479776637745137,0.8626194830443351
5542,165617,131285543,2,3.8364822745189873,0.016870249365027068,-0.44007093692899496,0.17377448445256738,0.415531774642602,-0.07784755334828947,-1.592828979608071,-0.15349061528047436,0.9660676808929616
6825,165617,151512024,2,3.8338831272470357,-0.05881764915057242,-0.8234464689742762,-0.17821307346400034,0.1259850051472491,0.6923304969844507,-1.5577146006207945,0.19836183266441124,0.19901400024128127
31545,160957,108932180,2,3.831946837905209,-0.11560668760017152,-0.2553115071972145,0.22677015113304078,0.27559803605147176,-0.31871544469686536,-1.6000346867815702,-0.20646593964240997,0.8334443848024652
32415,160957,118802838,2,3.8310415281577703,-0.09422522511892265,-0.3646904103659055,0.4934983201810569,0.18424228627614953,0.3400675653421636,-1.5745458420036695,0.4553446758205492,0.32442720304935385
32335,160957,118466659,2,3.8274996061893574,-0.14968837289666953,-0.20142191695129616,0.21655976994296403,0.24263787388150407,-0.4116935032958181,-1.5976148597456938,0.17851242808900467,0.8293708813864069
19746,163589,2077028,2,3.8248950028766053,0.10084988257180916,-0.46124876026671047,0.10022275882140062,-0.45915512011093434,-0.08986551009569799,-1.487055651173197,0.0622200727796275,-1.0642772470572284
31489,160957,108235069,2,3.824344412012567,0.14135839995278968,-0.5204783500531603,0.07695174868854021,-0.49895496974929615,0.01771951004384906,-1.497971759801707,0.038957995194095395,-1.0319516785291294
23682,163589,20918996,2,3.820991231014301,-0.1361953697538886,-0.2249850918961362,-0.14122750096408015,0.2592713887138042,-0.40948889222738477,-1.6032073488952752,0.16139045702895605,0.8852251815347759
16544,166784,59964442,2,3.8204093589695685,-0.04950887369181178,-0.3056373024406032,0.2829948959637328,0.34059343583012036,-0.14863252719168002,-1.5799770093508596,-0.26266910267706667,0.8503962118236938
24851,163589,27526294,2,3.8101221388996516,-0.032620488798857296,-0.35515469690067064,-0.0573751964291434,0.3737416083665178,-0.2856236672747916,-1.5393776890822628,0.07757033909333619,1.0886584529540715
32874,160957,125837756,2,3.8100270955598465,-0.030751651798472147,-0.44072562770422,0.37963723630037344,0.3186351216543374,0.21238101453761948,-1.498455725208882,0.341527297370563,0.587913420985379
18175,166784,72307410,2,3.8089162577627986,-0.0451043199614303,-0.2813966648674868,0.3245580024335858,0.3411272123876854,-0.10182693835417224,-1.5977224076139551,-0.3042162552019241,0.8129644569425593
158,165617,76650121,2,3.808256979996,-0.0860967677656684,-0.3421861265879512,0.5951601632847273,-0.06093187570307781,0.540653255476237,-1.5571768612794887,-0.5747145457614391,-0.05133738413741017
27103,163589,44096150,2,3.8066479236345763,0.0004697292890152904,-0.362538470252557,0.2569503061348047,0.39826723651148005,-0.10747978724759094,-1.5087265466278252,0.21888746042544374,0.9533283871458593
15279,166784,47486696,2,3.8025850280954003,-0.06132975951845858,-0.3656696000471117,0.5098421459022752,-0.1810056686908771,0.3758161817441442,-1.5831496714645645,0.47168222798527176,-0.2540897727426974
29659,163589,52246739,2,3.8024003878336834,-0.2438659545350272,-0.13977851074140774,-0.06070349206442461,0.15159547471689816,-0.6691129362043243,-1.6299867680923101,-0.09864440677164034,0.8087128447076508
30153,160957,91129936,2,3.795113042008089,-0.1346865297756829,-0.263577689854839,-0.008988632918395464,0.2685768213327316,-0.4909238333859763,-1.556208930465138,0.0292023487027986,1.0429482555725271
23170,163589,19202702,2,3.7864862042104033,0.02378297906960973,-0.5780228227138136,0.15619044016806685,0.39843795856835307,0.16792701083977388,-1.5728788500456214,-0.13591332060877095,0.7533328221963942
18527,166784,74904429,2,3.776130876722566,-0.020713046311139988,-0.5286249804822655,0.2707595761012424,0.3365630986647001,0.1869884173083821,-1.5511004067227319,-0.25043847932637897,0.6309428718057248
29187,163589,50235065,2,3.7729467110012402,-0.1506719713179249,-0.229789952889962,-0.09314309979420463,0.24788703687067606,-0.4759663952139901,-1.5262030752202678,0.11332451299466469,0.93596066669955
20500,163589,5875332,2,3.7651133146362143,-0.08279187707025043,-0.29647163158745216,0.25762678898750413,0.30483472855065175,-0.20616722322889672,-1.5888497084824071,0.21956368361106965,0.8088076731179826
19575,163589,1046041,2,3.7634803077137944,-0.07116967812469717,-0.26843378751803026,-0.09688179502679013,-0.27991424870380993,-0.4055205923042048,-1.502703866005199,-0.13480882273891526,-1.004047517292148
21085,163589,8322379,2,3.763419770768245,-0.13154885081187834,-0.21744760853615355,-0.17159256127891526,0.260559367775783,-0.36574714749011,-1.5701363794049614,-0.2094909113594433,0.8368969441110002
18097,166784,71383179,2,3.7616578562296197,-0.09793339116705535,-0.5832489629890885,-0.3892576839634841,0.05375228678040082,0.5352717433297024,-1.5831496714645645,0.409325433961419,0.10971868257390477
17619,166784,67388733,2,3.7581193851938752,-0.24800887108535474,-0.1355030953310248,0.12013390411918719,0.14685847789834522,-0.6739178577637304,-1.5441635692198854,-0.0998706248149087,0.7896629849614386
20535,163589,5616647,2,3.7568205950363676,-0.10947886943575069,-0.3958024545972538,-0.4631025521641539,0.09659487890075287,0.4321411681181694,-1.599819591045048,0.4831419569043459,0.1767391238708929
