Run,Event,theta,mu,sigma,Prob_1
165617,129440782,-0.8778500599259842,7.4104,4.2192,2.4416
165617,129556334,0.4073401309192799,4.7639,4.9089,-1.8598
165617,129676950,0.39791343127867534,5.5544,4.506,-5.0567
165617,129712502,0.6508998193734115,4.7534,3.6862000000000004,-0.933
165617,129728982,0.3912088733509367,4.9391,4.6027,3.0215
165617,129857534,-0.7286430135925379,4.6861,3.8856,0.7854
165617,129872526,0.38131560183267244,5.0729,4.3331,-2.7181
165617,130571744,-0.4836559097650634,4.9007,5.1246,-1.4229
165617,130579640,-0.42271053327787206,14.7458,4.9151,4.4267
165617,129141524,-0.06131842013516841,3.2076,4.0007,3.028
165617,129360780,-0.9751961730210804,8.5975,0.18650000000000003,1.7623
165617,129449724,-0.29787459286278994,9.2158,3.3461000000000003,6.5088
165617,129516572,-0.29528525572998265,10.7466,3.5195000000000003,9.6772
165617,129586260,-0.2254113967963119,11.3192,4.684,5.3696
165617,129702780,0.0777603510575629,4.985,3.9289,-4.6935
165617,129703476,-0.823305882896347,75.7117,0.0171000000000002,41.0967
165617,129809012,0.09100137925142628,5.9217,4.9608,5.8418
165617,130515806,0.47572984122541523,8.9174,0.12779999999999986,-4.2914
165617,130542838,-0.5491280741301307,5.6936,6.7283,-0.5247
165617,129116585,0.3918992083396955,4.4656,3.6305000000000005,-3.8268
165617,129291081,0.22148112267615058,8.9451,0.2895,8.4285
165617,129458009,-0.37682250097888087,6.8436,4.8879,-4.5602
165617,129597089,-0.022893307018778723,19.9954,4.938,-19.9706
165617,129630145,-0.4836305730250784,4.7915,3.8078,-2.7775
165617,129737993,-0.08458952650100175,44.7426,4.0775,43.668
165617,129755561,-0.028856356064696657,7.6506,3.4218,7.6474
165617,129773225,-0.049412736462672656,5.8674,0.26039999999999996,-5.8572
165617,129923457,-0.26615460141176794,8.1971,3.9026999999999994,7.1151
165617,130018321,0.15752092469944667,11.7024,1.4757,-11.45
165617,130245243,-0.6425750818613297,8.1599,0.4310999999999999,-5.8632
165617,130251907,0.4548734583865652,5.1924,3.2284,3.6017
165617,130258619,-0.9505342123489418,6.6903,3.584,2.0146
165617,130405931,-0.055334204453286746,2.7475,1.0609000000000004,2.6813
165617,129322185,0.8321947430873574,9.0244,0.21940000000000004,2.8122
165617,129511217,0.020600108723370772,4.4696,4.763199999999999,4.4657
165617,129484609,-0.38312154397138654,20.378,5.3467,-16.0665
165617,129660081,-0.10730175612209965,4.7537,4.249099999999999,4.6172
165617,129751065,0.3505349426959995,4.044,4.0089,-3.0014
165617,130071081,0.4303113798454897,5.8896,6.3598,3.1163
165617,130096841,-0.6120087527796958,4.7848,4.0499,-3.772
165617,130241571,-0.4702262584327361,10.1973,3.3392,7.976
165617,130248715,0.047359093591770124,5.0015,3.2915,-4.9948
165617,129159995,0.2465171742058455,6.1793,5.935700000000001,0.2732
165617,129200779,-0.7164230907346723,6.9845,0.07530000000000003,-2.9388
165617,129300587,0.4197873104301681,6.4375,3.4721,-1.1923
165617,129665155,-0.454915176855957,11.0164,0.3886000000000004,-9.1252
165617,129871755,0.0447718096800721,4.181,5.2231,4.0933
165617,129990963,-0.3344342053987291,9.9043,4.5953,-7.1101
165617,130017123,0.7604540775431867,9.2895,4.5024999999999995,5.6044
165617,129180178,-0.6060251210683522,8.6622,5.9153,-0.4006
165617,129396274,-0.6817261844654189,5.1819,4.5945,3.0106
165617,130318636,-0.5170470561161956,6.0871,6.4307,-2.8808
165617,130356412,0.8576103741885844,7.399,3.5916,3.3052
165617,130629698,0.5338030751437113,25.9198,3.617,-20.432
165617,130666418,-0.5402973672210447,5.9458,3.6863,-1.6981
165617,130715570,-0.08644692722864755,7.5628,4.9437999999999995,6.981
165617,130879298,-0.1954298960454732,7.4637,5.5838,-1.6102
165617,130908042,0.3055753741261007,6.3849,3.7824999999999998,1.44
165617,130932503,0.1645243616019043,5.0622,3.7437,4.962
165617,131179815,0.5616917740865096,9.2505,3.5401,-2.6584
165617,131276655,0.4338405332710565,10.8967,0.1974999999999998,6.5857
165617,131398159,-0.4599201180470242,47.6441,3.1175,-42.2015
165617,131593346,0.578259740046765,4.9381,3.1659,-3.8908
165617,131678586,-0.29370374536004823,8.3287,4.7352,0.0807
165617,131900338,0.18175778204507237,6.9011,3.4887,4.8716
165617,130897142,-0.5067489429686541,8.2293,0.5085,6.4027
165617,130971867,0.14112087774006263,5.3846,3.5538,5.3157
165617,130984387,-0.0886307374745974,9.4204,0.4210999999999999,-9.309
165617,131179019,0.3483207513853653,4.609,4.7732,-4.0609
165617,131310123,-0.20759004152089994,4.6108,4.21,2.0539
165617,131337419,0.04124525022282964,6.2689,3.9796,-6.2595
165617,131744606,0.17638812613462954,6.2674,4.5645,5.7478
165617,132041174,0.20688393669679545,6.624,2.532,5.0327
165617,130642028,0.1723411931300646,4.9238,4.6691,2.3845
165617,130813604,0.12855617392600172,4.0628,5.572,-3.8386
165617,131177873,0.29759800457877666,4.2298,3.4244999999999997,-3.1753
165617,131277497,-0.06663520774034921,4.5078,3.9551,4.3611
165617,131290673,0.021282603806297342,6.8453,4.566599999999999,6.8238
165617,131299969,-0.6868814135538981,17.3105,0.09870000000000023,-3.7911
165617,131651940,0.24220171647485808,5.4661,4.8621,-0.7402
165617,131653692,0.3353493720535753,5.2921,5.3545,-1.8007
165617,131792652,0.2375761707978537,5.3374,4.986400000000001,-4.0997
165617,131795452,0.3955207832523907,4.9434,3.8338,-1.2965
165617,131984764,-0.40344284778743733,4.0892,5.8834,0.6363
165617,130644263,-0.12013938427889459,5.6742,5.043200000000001,5.0136
165617,130731887,-0.46022660809761473,14.0186,3.659,-4.4482
165617,131371020,-0.24274797082042,3.517,1.0321999999999996,0.5471
165617,131438084,-0.3716045742581805,69.6438,2.696,49.0624
165617,131470916,-0.17678615936697092,4.4167,5.3158,-4.1773
165617,131713863,-0.3728640553060877,6.4013,3.7229,5.8581
165617,130676997,0.22339674172711327,5.9085,3.6179000000000006,5.3375
165617,130821197,0.6101815378632605,5.579,3.2702,2.7184
165617,131530893,0.5155719394524194,7.3158,0.2151999999999999,6.2529
165617,131600085,-0.32099487381617997,41.1475,4.01,34.4741
165617,131773381,0.9269978347660082,10.3508,0.21549999999999997,0.1826
165617,130719633,0.49206809512308763,55.697,2.6540999999999997,-39.3699
165617,130845825,-0.003977586660683983,4.4092,3.7307999999999995,4.4087
165617,130890305,0.5653127102803017,12.5266,0.2947,7.3324
165617,131352086,-0.1487631749135697,16.5973,0.04099999999999998,-16.3717
165617,131491838,0.06980423346676091,5.0593,6.1345,4.9778
165617,132098801,-0.5568136640843477,10.8089,0.22599999999999998,-0.3605
165617,130807170,-0.5395950219774954,16.4581,0.4008999999999999,-8.3922
165617,130825746,-0.7667333915592154,14.5506,0.11240000000000017,-4.6842
165617,130828722,0.3966459398000897,22.7447,5.3624,-9.5773
165617,131255911,-0.1773639302319634,5.2357,3.5624000000000002,-4.8256
165617,131285543,-0.397887117525709,8.5142,0.2784,-3.2079
165617,131387703,0.11369547832202415,19.1845,2.9273,15.4429
165617,131552842,0.7678128250508056,14.233,0.09999999999999998,6.724
165617,131892330,-0.22573001201949613,4.1543,4.0895,-3.4833
165617,130651847,0.6528761610570918,10.4926,0.25439999999999996,6.3216
165617,130683855,-0.9865259627612034,9.11,3.9905,-1.4875
165617,130825751,0.5678537425382555,4.574,4.0861,-2.1407
165617,131061228,0.3612709226589327,23.0992,0.021300000000000097,-29.0539
165617,131852703,-0.3992540458060815,4.3452,2.9271,-1.0805
165617,131866631,-0.731727603573576,6.3115,3.5202999999999998,2.0554
165617,130610424,0.21436155405108565,4.553,5.4269,-3.3257
165617,130854584,0.4381936059724127,5.1899,4.8172999999999995,-0.1527
165617,130965869,0.17873125339667215,14.2941,4.1362000000000005,12.7001
165617,131470525,-0.39710032736848194,12.043,3.9724000000000004,9.8209
165617,131838160,-0.14859945343507827,38.3685,4.304,35.3999
165617,132042928,-0.17281636670413025,3.0192,3.0347,2.3761
165617,130713160,0.1020443032461205,5.0627,7.0575,-4.2328
165617,130757328,0.37163858199225186,3.9918,3.6233,3.584
165617,130940189,-0.4485514279960526,5.6005,3.4090000000000003,4.9044
165617,131147413,0.06343512904612426,21.8492,3.8149000000000006,21.6039
165617,131226597,0.3990993397843485,2.867,4.1086,-0.9383
165617,131266685,-0.11253931355857123,2.317,5.1723,2.128
165617,131501240,0.2235915702205404,9.466,4.7374,-7.9771
165617,131599400,0.817207623154431,16.2468,0.19979999999999998,7.7205
165617,131660848,0.024013873166791294,11.0676,5.2719,-11.0546
165617,131873928,0.07302753258198352,9.6685,4.923,9.5626
165617,130613025,0.40806333861699823,47.2674,4.264799999999999,-35.9271
165617,131135182,-0.14916622647321276,5.8929,3.4726999999999997,-5.8269
165617,131452078,0.30633378042263487,5.8056,4.6021,4.7658
165617,131723649,0.18374871669258455,5.2185,2.9465999999999997,-0.2617
165617,131811249,-0.5415163880517624,7.0934,5.4432,1.8753
165617,131916769,-0.2017882041198547,4.5036,5.1825,1.1132
165617,132014249,-0.13042490732124914,8.3439,2.898,8.2324
165617,130635142,0.3033958754998075,4.1226,3.3171999999999997,2.5203
165617,130770910,-0.027134797249758112,3.9384,3.2196,3.9352
165617,131113579,-0.4968378110515254,14.8988,0.263,-12.8991
165617,131135099,-0.13976892508568314,6.0981,3.6481,5.9956
165617,131679510,-0.5429641932956147,4.4377,5.4973,-2.8871
165617,131865158,0.20033050976327155,11.1124,4.1599,-9.9796
165617,131908414,0.6632035243820913,32.7488,3.3445000000000005,22.8039
165617,131954262,-0.19785673580661725,10.46,0.15600000000000003,10.1868
165617,130652285,0.15331551908647562,9.1057,0.06840000000000002,8.6771
165617,130808213,-0.3654196650300812,8.1947,3.4931,-5.9666
165617,130835253,0.42997020450398243,4.7581,4.4231,-1.7856
165617,130870653,-0.3501573598259698,4.3588,4.4346,-3.7901
165617,130883005,0.26514215507141164,4.2033,5.6814,2.0369
165617,131049490,-0.3129911004121759,12.9195,3.423,11.9405
165617,131545621,-0.5468088421342203,5.1294,3.8452,-1.3303
165617,131795829,-0.19307368689833854,7.8759,4.3358,-7.7015
165617,131843133,0.16992103837504297,7.2527,5.8055,5.6071
165617,132069141,0.3952876818718306,9.8552,3.1888999999999994,-7.6979
165617,130798820,-0.07575916002666958,14.323,3.4668,14.2252
165617,130815124,0.35168383053894886,5.4503,3.7938,4.9837
165617,130885004,-0.25442696165262557,5.7211,5.0712,4.7457
165617,130903220,-0.4459557599194328,5.6352,3.3798,-4.0528
165617,130918692,-0.554793139614981,13.3276,4.4392000000000005,-3.9862
165617,131523452,0.7939620524380073,26.369,0.5491,9.9489
165617,131567508,-0.21233513744902904,4.0811,5.8549999999999995,-2.0129
165617,131825908,-0.003743426600972243,32.9275,0.16830000000000012,-32.9271
165617,131914372,0.35722537561762235,5.7349,3.5116,3.23
165617,131993532,0.46735982628672834,8.4393,5.8214999999999995,-3.8276
165617,132073404,0.7152660096930831,5.4329,3.6695,-2.5079
165617,130674251,0.20694677715017068,7.23,4.0314000000000005,6.6713
165617,130712067,-0.24883383450246382,4.187,4.4521999999999995,3.3944
165617,130831851,0.5961547416376254,28.6888,3.8412,-20.2151
165617,130863715,0.496276731853009,4.9456,4.668699999999999,-0.5362
165617,130947680,0.7880855418324744,5.8558,3.8635,0.8108
165617,130966168,0.44936492800753525,4.8716,4.834,3.2357
165617,130991024,-0.1679415017198988,4.7756,4.0759,-4.5238
165617,131145992,0.7360467953952375,5.0535,3.0444000000000004,-1.769
165617,131321808,0.28080624865448,4.1255,5.359999999999999,1.9084
165617,131549627,-0.945379656985161,13.9251,6.1775,-3.1753
165617,130654803,-0.9216501955960171,4.2885,3.3753,0.4834
165617,130689643,-0.43615547212304023,4.0759,4.4997,-3.2405
165617,131080808,-0.4748172615665612,6.7457,4.5386,1.0251
165617,131094400,-0.8222613454173453,4.4263,4.2576,-2.0438
165617,131402728,-0.2545836931910836,5.8818,3.7548,5.4654
165617,131433104,0.7927884726875273,14.463,0.28420000000000006,4.3197
165617,131504539,0.20440170158533205,3.1261,4.0489999999999995,-0.2074
165617,132038267,-0.4322361494980102,12.2187,4.3622000000000005,-7.5694
165617,132045795,-0.5261436965092171,5.39,4.0128,4.5783
165617,132107110,-0.20117527878600688,10.951,3.4364999999999997,4.9492
165617,132300894,-0.15342794098425605,12.6099,4.7538,12.0996
165617,132330574,0.5212524999980455,5.1467,5.124599999999999,-3.2018
165617,132569454,-0.05709496122827388,5.1312,4.7002,5.0591
165617,132768974,0.398542741865869,4.4996,5.4907,-2.9242
165617,132814342,0.43076338297809924,11.5562,0.12990000000000018,10.4211
165617,132877422,0.572394244046755,5.378,3.4135999999999997,-4.3989
165617,133012098,-0.12009511305526403,4.5239,3.4256,-4.4718
165617,133148858,0.7043496206925074,4.5637,3.8464,-2.323
165617,133151930,-0.1807348283373411,6.2454,5.2103,-5.6478
165617,133177642,-0.6059855346560695,11.9587,4.3177,-0.6334
165617,133149826,0.3667455905511721,9.0824,4.7991,7.0324
165617,133535610,-0.186516986685136,33.3181,4.5421000000000005,-31.8345
165617,132190580,-0.6277386626756035,9.1232,0.36319999999999997,-3.5979
165617,132224076,-0.29748098909022685,4.1629,5.1327,1.2503
165617,132590540,-0.3744476737046334,5.4826,5.3835999999999995,3.9295
165617,132610868,-0.09959328522265992,9.8033,4.5425,-8.8125
165617,132639716,-0.17734982494856358,5.1186,5.2652,-3.7997
165617,132853660,0.22469506992421254,8.1322,3.9302,7.5948
165617,132882188,0.016136619942350435,4.2138,3.4124000000000008,4.2045
165617,132987384,-0.24046074327167266,38.7045,3.4612999999999996,0.0336
165617,133194296,0.3934844560002933,4.8456,3.4774000000000003,-1.8054
165617,133503000,-0.4614453572710856,6.4343,4.8354,4.6494
165617,132392098,0.3259535385003721,4.4005,5.2367,-1.4188
165617,132520858,0.6395806151883666,6.9329,3.3893,-1.394
165617,133227094,0.0266945365204819,10.8614,4.3378,10.7879
165617,133232590,-0.37862654564458,19.0602,4.9368,13.0781
165617,133376286,0.4372638468884918,7.377,3.3345,3.8134
165617,133427742,-0.6963278398561066,14.9292,3.4771,-6.9094
165617,133622190,0.9252666844657003,17.8663,2.6231,5.1179
165617,132641183,-0.9509330176981078,6.5989,6.0785,1.9979
165617,132870391,0.15353134966380622,5.0993,0.13569999999999988,5.0366
165617,132870991,-0.581647679283657,4.463,4.8085,0.6232
165617,133327619,0.35684188421287666,7.0423,6.1512,-3.8076
165617,133442627,0.5148539337599223,7.5829,3.9298,-4.9686
165617,132220954,-0.43002852940384056,5.5014,4.4838000000000005,0.6887
165617,132455954,-0.5701611296968367,9.6942,3.5969999999999995,7.8251
165617,132533858,-0.4438442341831563,6.501,3.3663,-5.6705
165617,132804794,0.19421072176795298,7.5917,3.7318999999999996,-6.8902
165617,132835114,0.36559353249154203,40.4068,4.2341,29.6688
165617,132961434,-0.42101297137938,4.6729,3.8194999999999997,3.5034
165617,133156662,0.2132080966391592,47.4193,3.8807,-41.7022
165617,133294198,0.10699046300202511,4.8809,4.1442,-4.5552
165617,133329246,-0.1782917081553262,5.0344,4.507,2.8462
165617,133368582,-0.06301139549054222,11.8206,4.8886,11.7397
165617,133411638,0.26027000551711665,4.1627,4.4976,-3.0914
165617,133448238,-0.3445285538982759,5.4636,4.7952,4.4577
165617,133458182,0.3212030554853715,8.0274,3.138,7.4406
165617,133492662,0.3851569352881114,6.1374,0.4377000000000001,5.0075
165617,132546325,-0.01810306302888092,11.1133,2.8661,11.1115
165617,132590677,-0.5968425692340674,7.6033,4.4228000000000005,4.8706
165617,132668789,-0.6726659798504454,5.3604,0.02740000000000009,0.8203
165617,133090001,-0.009518572191949813,10.3008,4.1579999999999995,-10.2986
165617,133106817,0.0005613005695661186,23.2818,0.28880000000000017,23.2818
165617,133352417,0.22096394642150877,5.5464,5.1053,-4.9883
165617,132107353,0.2566186825359693,7.0576,0.2884000000000001,-0.8572
165617,132203441,-0.07921074066495891,4.2378,4.8149999999999995,-4.1037
165617,132418721,0.7045285009259198,9.7484,0.29200000000000004,2.9892
165617,132491585,-0.30133080583843747,5.8739,4.5328,-0.6734
165617,132691889,-0.39204415523536773,4.571,3.5902,1.0667
165617,132280359,0.5054664010270946,6.5941,3.8939,5.6894
165617,132588887,0.3212777567105587,10.5015,0.3343,3.8357
165617,132647311,-0.0963266310178657,8.2407,4.8355,-7.8868
165617,132632247,-0.3240896847233708,13.1007,5.5283999999999995,-10.4745
165617,133083859,-0.18566249467218135,2.0767,3.2513,-1.2929
165617,133392035,0.10286542368264893,4.1505,4.9295,-4.0886
165617,132168232,-0.3250545002399183,6.645,3.4773000000000005,-5.2918
165617,132182640,-0.12673564761426537,6.5695,5.1079,5.8892
165617,132535280,-0.6152209830891439,4.6176,3.8592999999999997,0.6897
165617,132683864,0.33148762820221095,13.6741,3.2462,12.5723
165617,132856736,-0.927679130019562,5.3041,3.1447,0.2944
165617,132995244,0.8399525690871703,15.449,0.3545,-3.0492
165617,133138396,0.1731145420950818,2.6487,5.297499999999999,-1.7274
165617,133147692,0.3970963331494074,25.4485,3.4840999999999998,-23.1723
165617,133241940,-0.4503138745634139,9.5221,0.057800000000000074,-5.7568
165617,133269084,0.41752106154764923,4.2569,3.6607,1.5902
165617,133291300,-0.015735440167176394,13.2839,6.101699999999999,-13.2667
165617,133291644,-0.24858526770867664,4.374,3.5255,-1.894
165617,133387764,0.03825324795491056,6.6102,4.4334999999999996,-6.5946
165617,133401444,0.21215742296983392,4.9078,3.7424000000000004,-2.9145
165617,132226296,0.16465979691187102,6.7722,3.6223,6.3137
165617,132262776,0.411438416422374,8.4966,0.18059999999999998,-3.9375
165617,132729992,-0.24702194896920127,9.3591,0.22709999999999986,8.5603
165617,132882168,-0.1981341455223776,4.8257,4.7924,2.7926
165617,132908064,0.6040256123884218,8.0014,0.28990000000000005,5.0419
165617,133148268,0.3368456291621065,4.9999,3.5042999999999997,3.4677
165617,133162292,0.4980506669114294,8.1629,2.5481999999999996,5.4381
165617,133183740,-0.1439103389674876,4.0547,4.0361,-3.1709
165617,133158388,-0.21480039764328954,4.2006,4.0761,-4.0608
165617,133472932,-0.4054939396559045,9.8154,0.06120000000000014,-4.4236
165617,132108262,0.04788641659556158,9.4419,0.16309999999999997,-9.429
165617,132291310,0.32958207285922453,11.5773,4.6167,8.9729
165617,132558094,-0.2351853317810729,4.0053,5.0804,3.4162
165617,133022562,-0.45398076574512164,3.2195,4.1607,-0.3714
165617,133185186,-0.8803700906318335,13.7821,0.7091999999999998,-4.2655
165617,133346634,-0.391326033173272,18.2382,6.7417,4.8234
165617,133406282,0.049510489104072776,8.734,0.27559999999999985,8.637
165617,133523826,0.11683013035006337,8.4412,4.188,-7.7208
165617,132491177,0.27643132105855656,4.46,3.114,3.511
165617,132925969,0.27864606742408105,7.9226,2.9619,7.6071
165617,133033093,-0.5800161635181802,5.4783,4.4516,1.2634
165617,133127813,0.433031114574969,8.4794,0.18780000000000002,2.8411
165617,132423525,-0.3094541019264665,4.8464,3.3086,-2.8633
165617,132485805,-0.6946625464937125,8.2669,3.8494,1.4063
165617,132755565,0.010113096307723238,12.4278,3.98,-12.4241
165617,132788453,0.7330524275533943,4.8758,3.1893,-2.0887
165617,132850085,0.056954922877228316,5.5771,5.129899999999999,-5.4524
165617,133143433,0.24909946249675055,4.2814,3.43,4.125
165617,133191033,-0.33167681691862305,5.4337,3.0304,-2.8989
165617,133260585,0.19939111963156378,9.8751,3.5486999999999997,-9.4029
165617,133314817,-0.3701173875609522,4.1822,4.9459,-3.306
165617,133354697,-0.2736265791343477,6.7528,4.3022,-5.1507
165617,133364553,0.3894448073726723,5.2848,4.9679,2.5683
165617,132348116,0.026068961614365855,8.4752,0.40249999999999997,8.4703
165617,132429684,0.2663594361940176,6.292,0.5921999999999997,1.5928
165617,132450508,-0.3114959441333742,6.3374,0.6213000000000002,5.8232
165617,132494620,-0.0696376407190166,6.1658,0.6113000000000002,-6.147
165617,132572708,0.442921302585718,5.7871,4.1005,-1.7912
165617,132587780,-0.29298894393182806,7.7487,3.9877,-7.167
165617,132631276,0.6692348932557526,4.3657,4.0607,0.268
165617,132774972,-0.030425711273689145,4.6142,4.8413,4.6067
165617,132802156,-0.9813490137666401,4.3257,3.9186999999999994,-0.7405
165617,132818292,0.5151019009430788,4.4594,6.3955,-1.4047
165617,133010080,0.5749945159370657,4.4539,3.0606,-0.6231
165617,133095368,0.19135612262081303,7.1526,5.6834,6.6216
165617,133273136,-0.07613581018815511,7.0684,3.8969999999999994,6.9591
165617,133551992,0.8014305092300926,11.0161,0.2343999999999999,-0.1708
165617,133576160,-0.4377424474017104,8.1256,3.7982,7.1388
165617,132237331,0.14807553939733573,3.6459,4.7105999999999995,-3.5113
165617,132552395,0.28965846102143367,4.6349,2.8788,3.8802
165617,132635331,0.1425757420184762,4.7422,3.2249999999999996,3.1557
165617,132604003,0.499679718333751,8.9142,3.8635,-0.8589
165617,132732291,0.06699800908425385,5.5073,3.3895,-5.4182
165617,133016407,0.4065337169792694,5.4964,3.7331000000000003,1.636
165617,133053903,-0.4594808701148964,4.0988,3.2098000000000004,1.2079
165617,133307751,0.5390665429721966,16.5144,1.9232,5.5385
165617,133324895,0.20337063407312714,6.849,5.0464,-5.5695
165617,133424359,-0.22304405937975275,6.2278,3.4844999999999997,-5.2828
165617,133550031,-0.4233442111905014,4.5276,3.9797,-1.8899
165617,132122171,0.4033105826839848,5.1628,3.9242,-3.3
165617,132136363,-0.5021875578946142,11.3348,0.4391999999999998,9.6628
165617,132148603,-0.21551960658932334,11.7751,2.9265,10.3822
165617,132343603,0.4549781195541672,15.8179,4.8419,-10.9229
165617,132408123,0.08493272383433474,33.7483,4.912,32.8708
165617,132497883,-0.3283310458694542,5.5312,3.8348,-4.2091
165617,132498163,-0.02145833583655728,4.3402,3.076,-4.3356
165617,132556963,0.36201220118542404,6.4545,5.115,2.3148
165617,132651739,0.30174840713889295,5.2431,3.1037000000000003,-3.9809
165617,132688947,-0.13546683572983714,8.7992,7.2901,-8.2595
165617,132744099,0.3215337818936024,7.868,2.9158999999999997,-6.756
165617,132761235,0.4186734261021321,11.564,4.4322,-8.7135
165617,132964331,0.43907954407967204,5.2805,5.2229,0.737
165617,133262191,0.02218708901256287,8.051,7.7539,8.0308
165617,133274455,0.9133432233734349,15.1295,0.228,6.146
165617,133610159,0.07208138793222928,1.4009,2.0983,1.2919
165617,133947632,-0.33589885734050284,6.0116,6.344900000000001,4.1281
165617,133981841,0.45890804463623563,4.0068,3.2876999999999996,2.08
165617,134066849,0.01459693460524643,4.7922,5.3596,-4.7902
165617,134104961,-0.8059557378465081,4.6309,4.0842,-2.4557
165617,134109057,-0.012753286616005033,5.3127,3.4908,-5.3122
165617,134102697,-0.06353546357251057,31.9231,6.0946,29.8788
165617,134183521,-0.20897993718874242,5.7438,4.6835,-3.1115
165617,134504593,0.07773951148157805,5.4765,4.4055,5.3633
165617,133646462,0.592211399382563,8.1684,0.1526,-3.1255
165617,133935150,-0.17543616807512288,4.5159,3.4146,-3.8227
165617,134063855,-0.4386806040859854,4.6599,4.1128,3.5328
165617,134116111,-0.4471290332409595,5.6835,4.4062,-3.0972
165617,134374575,0.27752187248239385,4.017,0.7173,-2.6611
165617,134363383,-0.379988178664201,15.791,5.5548,-7.196
165617,134469415,0.3519272838833724,4.4841,3.6803000000000003,-3.8596
165617,134809823,0.8786553942583241,11.8219,3.1811000000000003,-2.7648
165617,134910511,0.6805012061828338,6.4163,0.1709,1.2992
165617,133706650,-0.5990776714183315,4.58,3.102,0.9546
165617,133903514,0.78087852480308,4.4987,4.3187999999999995,0.0842
165617,134014715,0.9214999464367892,20.3312,2.5851,-6.9381
165617,134551003,0.5745186138462848,4.4907,4.8938,2.1457
165617,134780851,-0.19044163936022865,5.8216,6.2853,-1.555
165617,134826963,0.7622308674379173,12.7966,0.7489,3.288
165617,134911587,0.3417590566123216,14.3786,4.541399999999999,-11.3846
165617,134928595,0.7486656718029103,7.7444,1.7182,0.2595
165617,134945627,-0.5613588862495237,3.7432,0.39449999999999996,1.8867
165617,133680155,-0.40302347106903613,6.037,4.886100000000001,-1.0496
165617,133677227,0.21897480035246977,3.4719,5.608099999999999,-2.9507
165617,133721875,0.5404362304478959,9.3298,3.4699999999999998,-6.3953
165617,134016988,-0.5130460246047763,5.971,3.5047,0.3678
165617,134071940,0.46915684475929786,7.0537,3.6037,0.5244
165617,134153292,-0.1398985107876607,5.7237,4.3194,5.2512
165617,134296900,0.5212753714448617,4.0428,4.0752,2.1682
165617,134426900,0.9124977070470864,44.9842,2.6614000000000004,-5.5483
165617,134739588,-0.6020749526662245,5.23,4.238,0.7216
165617,134759828,0.2937341615876913,4.0259,3.4208,-3.6358
165617,134774924,0.053679953394342346,8.3433,5.8815,-8.0883
165617,133845293,0.8215715106798664,4.5665,3.9981999999999998,1.2913
165617,133905413,0.5922023281735754,6.9517,3.5558,2.0728
165617,133983630,-0.15451779119168507,5.0775,4.8064,4.272
165617,134036686,0.4018894746437776,10.7746,3.151,-9.4589
165617,134055294,-0.11977753316294394,6.1922,3.1864,6.1349
165617,134448806,-0.3857623260606219,20.6771,4.6562,4.2008
165617,134597862,0.7400223882216979,7.3747,0.4388999999999999,-4.2273
165617,134610774,-0.8057991814802318,6.4142,3.2647,3.7945
165617,134714854,-0.13411801328144632,4.7257,3.1491000000000002,4.6166
165617,134849718,-0.49175195617766904,9.1207,4.2597000000000005,0.9915
165617,134937462,0.6425672398736877,7.4351,4.4159,-3.9789
165617,133722993,-0.6628713463241848,4.6403,3.0739,3.0363
165617,134095506,-0.27326934887677623,4.4041,4.4313,-3.887
165617,134441434,-0.7745145133649024,8.1322,4.3793,3.99
165617,134453010,-0.43138375800700335,6.4654,3.4872000000000005,-2.8519
165617,134550378,-0.03924179883960189,8.2163,4.8048,-8.1999
165617,134754546,-0.013120341033217978,4.372,4.3049,4.3703
165617,133676134,0.6188613752599994,7.1912,2.5603,5.6365
165617,133695534,-0.9352851481451538,4.8956,3.0555,1.6795
165617,133833742,-0.3128439619686786,3.0182,6.4889,-1.1484
165617,133854110,0.0725666524097152,4.8155,3.1658,-4.7741
165617,133966375,0.08573578198862698,4.5466,3.7032,-4.3841
165617,134183943,-0.5146681570868948,4.3932,3.682,3.0066
165617,134327015,-0.9982126526627841,5.7364,3.009,-0.3222
165617,134593975,-0.21243361839567218,6.2327,2.1184000000000003,-3.8361
165617,134838711,-0.002524454864650039,16.3642,3.6839000000000004,16.3641
165617,133810636,0.08560683110972084,4.2045,5.2062,-4.1374
165617,134053733,0.6522657222112859,5.9169,3.0242,-3.4765
165617,134406013,0.056087044018516774,9.8338,3.4827,9.7357
165617,133754459,-0.16842807515671407,4.2115,4.0694,-4.0881
165617,134103052,-0.4701695209991745,5.9904,6.9018999999999995,-1.1734
165617,134759748,0.11503427932800918,6.4748,4.4191,6.3153
165617,134861212,-0.5585883337440999,8.7048,4.1338,-5.5372
165617,133866348,-0.0046498714650402015,14.7382,4.8790000000000004,-14.7373
165617,134136941,0.3264994601995783,5.5197,3.6828,-2.048
165617,134132277,0.1440239608300517,14.0272,5.673500000000001,10.8527
165617,134195917,-0.14209633457952586,5.1455,4.0868,5.0824
165617,134255229,0.010972265013139177,7.0839,4.9815,-7.0768
165617,134312997,-0.39162222175439976,4.5687,5.5920000000000005,2.2378
165617,133645273,0.4313077939601765,4.4428,3.4515000000000002,1.3084
165617,133646145,0.4177127843196111,10.8455,0.3829,-8.7748
165617,133941545,0.061873828907271264,4.6101,4.394299999999999,4.4567
165617,134000234,-0.06348763993233769,5.3329,6.6133999999999995,-5.1581
165617,134243698,0.3522064223678799,6.8295,3.6801,5.0487
165617,134420954,-0.29192058691138467,6.0034,3.544,4.5332
